,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
203,300,5216cb557179a4777123cf0733990f2b7cd58811cdd393b6ccdd32ef07fac2a1,SPA 3,"Beyonce tiene dudos Jay-Z es un bien Novio, se dice “Donde esta anoche Jay-Z!” Beyonce es un mejor bailandora que Jay-Z. Creo que Jay-Z es muy serio y no tiene mucho talento.","Beyonce tiene [dudos]{dudas}<ig:m:noun:inan> Jay-Z es un bien Novio, se dice “Donde esta anoche Jay-Z!” Beyonce es [un]{una}<ga:fm:det:an> mejor bailandora que Jay-Z. Creo que Jay-Z es muy serio y no tiene mucho talento.",2,[un]{una}<ga:fm:det:an>,1,ga:fm:det:an,una,un,"['Beyonce', 'tiene', 'dudas', 'Jay', '-', 'Z', 'es', 'un', 'bien', 'Novio', ',', 'se', 'dice', '“', 'Donde', 'esta', 'anoche', 'Jay', '-', 'Z', '!', '”', 'Beyonce', 'es', 'una', 'mejor', 'bailandora', 'que', 'Jay', '-', 'Z', '.', 'Creo', 'que', 'Jay', '-', 'Z', 'es', 'muy', 'serio', 'y', 'no', 'tiene', 'mucho', 'talento', '.']","[24, 71]",ga:fm,"['Beyonce', 'tiene', 'dudas', 'Jay', '-', 'Z', 'es', 'un', 'bien', 'Novio', ',', 'se', 'dice', '“', 'Donde', 'esta', 'anoche', 'Jay', '-', 'Z', '!', '”', 'Beyonce', 'es', 'un', 'mejor', 'bailandora', 'que', 'Jay', '-', 'Z', '.', 'Creo', 'que', 'Jay', '-', 'Z', 'es', 'muy', 'serio', 'y', 'no', 'tiene', 'mucho', 'talento', '.']",gender agreement
203,300,4ffd600901f1a0ea15f52289a795a17a655aaa96c9e1910c963cc26350bcae29,SPA 3,"La casa de Beyonce tiene un estufa, muchas banos, un grande closet, la chimnea, el lavaplatos, y un licuadora.","La casa de Beyonce tiene [un]{una}<ga:fm:det:inan> estufa, [muchas]{muchos}<ga:mf:det:inan> banos, un grande closet, la chimnea, el lavaplatos, y [un]{una}<ga:fm:det:inan> licuadora.",3,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'una', 'estufa', ',', 'muchos', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'una', 'licuadora', '.']","[5, 31]",ga:fm,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'un', 'estufa', ',', 'muchos', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'una', 'licuadora', '.']",gender agreement
203,300,4ffd600901f1a0ea15f52289a795a17a655aaa96c9e1910c963cc26350bcae29,SPA 3,"La casa de Beyonce tiene un estufa, muchas banos, un grande closet, la chimnea, el lavaplatos, y un licuadora.","La casa de Beyonce tiene [un]{una}<ga:fm:det:inan> estufa, [muchas]{muchos}<ga:mf:det:inan> banos, un grande closet, la chimnea, el lavaplatos, y [un]{una}<ga:fm:det:inan> licuadora.",3,[muchas]{muchos}<ga:mf:det:inan>,1,ga:mf:det:inan,muchos,muchas,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'una', 'estufa', ',', 'muchos', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'una', 'licuadora', '.']","[8, 34]",ga:mf,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'una', 'estufa', ',', 'muchas', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'una', 'licuadora', '.']",gender agreement
203,300,4ffd600901f1a0ea15f52289a795a17a655aaa96c9e1910c963cc26350bcae29,SPA 3,"La casa de Beyonce tiene un estufa, muchas banos, un grande closet, la chimnea, el lavaplatos, y un licuadora.","La casa de Beyonce tiene [un]{una}<ga:fm:det:inan> estufa, [muchas]{muchos}<ga:mf:det:inan> banos, un grande closet, la chimnea, el lavaplatos, y [un]{una}<ga:fm:det:inan> licuadora.",3,[un]{una}<ga:fm:det:inan>,2,ga:fm:det:inan,una,un,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'una', 'estufa', ',', 'muchos', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'una', 'licuadora', '.']","[22, 48]",ga:fm,"['La', 'casa', 'de', 'Beyonce', 'tiene', 'una', 'estufa', ',', 'muchos', 'banos', ',', 'un', 'grande', 'closet', ',', 'la', 'chimnea', ',', 'el', 'lavaplatos', ',', 'y', 'un', 'licuadora', '.']",gender agreement
203,300,d6660cfea2cc3bc0e25bded1174b36427c5bea9ddb30c92373e28f4978262087,SPA 3,Beyonce tenga los shows todos los estaciones.,Beyonce tenga los shows [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> estaciones.,2,[todos]{todas}<ga:fm:det:inan>,0,ga:fm:det:inan,todas,todos,"['Beyonce', 'tenga', 'los', 'shows', 'todas', 'las', 'estaciones', '.']","[4, 13]",ga:fm,"['Beyonce', 'tenga', 'los', 'shows', 'todos', 'las', 'estaciones', '.']",gender agreement
203,300,d6660cfea2cc3bc0e25bded1174b36427c5bea9ddb30c92373e28f4978262087,SPA 3,Beyonce tenga los shows todos los estaciones.,Beyonce tenga los shows [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> estaciones.,2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['Beyonce', 'tenga', 'los', 'shows', 'todas', 'las', 'estaciones', '.']","[5, 14]",ga:fm,"['Beyonce', 'tenga', 'los', 'shows', 'todas', 'los', 'estaciones', '.']",gender agreement
203,300,066ee5793fe6125328a715be474df49faf8d4840efbcf6f2eed7af3f3c4b3886,SPA 3,Desear ver un concerte de Beyonce una dia.,Desear ver un [concerte]{concierto}<ig:e:noun:inan> de Beyonce [una]{un}<ga:mf:det:aty:inan> dia.,2,[concerte]{concierto}<ig:e:noun:inan>,0,ig:e:noun:inan,concierto,concerte,"['Desear', 'ver', 'un', 'concierto', 'de', 'Beyonce', 'un', 'dia', '.']","[3, 13]",ig:e,"['Desear', 'ver', 'un', 'concerte', 'de', 'Beyonce', 'un', 'dia', '.']",gender agreement
203,300,066ee5793fe6125328a715be474df49faf8d4840efbcf6f2eed7af3f3c4b3886,SPA 3,Desear ver un concerte de Beyonce una dia.,Desear ver un [concerte]{concierto}<ig:e:noun:inan> de Beyonce [una]{un}<ga:mf:det:aty:inan> dia.,2,[una]{un}<ga:mf:det:aty:inan>,1,ga:mf:det:aty:inan,un,una,"['Desear', 'ver', 'un', 'concierto', 'de', 'Beyonce', 'un', 'dia', '.']","[6, 16]",ga:mf:det:aty,"['Desear', 'ver', 'un', 'concierto', 'de', 'Beyonce', 'una', 'dia', '.']",gender agreement
205,302,d4537d59fd11f26c91a5845f61e294665d5ff62c59c22dd6b1ac04eeccf4f67b,SPA 2,Kanye West es una persono famoso.,Kanye West es [una]{un}<ga:mf:det:an> [persono]{persona}<ig:m:noun:an> famoso.,2,[una]{un}<ga:mf:det:an>,0,ga:mf:det:an,un,una,"['Kanye', 'West', 'es', 'un', 'persona', 'famoso', '.']","[3, 11]",ga:mf,"['Kanye', 'West', 'es', 'una', 'persona', 'famoso', '.']",gender agreement
205,302,d4537d59fd11f26c91a5845f61e294665d5ff62c59c22dd6b1ac04eeccf4f67b,SPA 2,Kanye West es una persono famoso.,Kanye West es [una]{un}<ga:mf:det:an> [persono]{persona}<ig:m:noun:an> famoso.,2,[persono]{persona}<ig:m:noun:an>,1,ig:m:noun:an,persona,persono,"['Kanye', 'West', 'es', 'un', 'persona', 'famoso', '.']","[4, 12]",ig:m,"['Kanye', 'West', 'es', 'un', 'persono', 'famoso', '.']",gender agreement
205,302,ffa70021aa2af28a1c1d0133ff2f7a767da0fb669b48b132bc1a51d15ff240e4,SPA 2,Porque es popular en los Estados Unidos por el público invaden el vida privado de Kanye.,Porque es popular en los Estados Unidos por el público invaden [el]{la}<ga:fm:det:inan> vida [privado]{privada}<ga:fm:adj:inan> de Kanye.,2,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['Porque', 'es', 'popular', 'en', 'los', 'Estados', 'Unidos', 'por', 'el', 'público', 'invaden', 'la', 'vida', 'privada', 'de', 'Kanye', '.']","[11, 29]",ga:fm,"['Porque', 'es', 'popular', 'en', 'los', 'Estados', 'Unidos', 'por', 'el', 'público', 'invaden', 'el', 'vida', 'privada', 'de', 'Kanye', '.']",gender agreement
205,302,ffa70021aa2af28a1c1d0133ff2f7a767da0fb669b48b132bc1a51d15ff240e4,SPA 2,Porque es popular en los Estados Unidos por el público invaden el vida privado de Kanye.,Porque es popular en los Estados Unidos por el público invaden [el]{la}<ga:fm:det:inan> vida [privado]{privada}<ga:fm:adj:inan> de Kanye.,2,[privado]{privada}<ga:fm:adj:inan>,1,ga:fm:adj:inan,privada,privado,"['Porque', 'es', 'popular', 'en', 'los', 'Estados', 'Unidos', 'por', 'el', 'público', 'invaden', 'la', 'vida', 'privada', 'de', 'Kanye', '.']","[13, 31]",ga:fm,"['Porque', 'es', 'popular', 'en', 'los', 'Estados', 'Unidos', 'por', 'el', 'público', 'invaden', 'la', 'vida', 'privado', 'de', 'Kanye', '.']",gender agreement
206,303,64b9306dab405f40a498b33fa323a4e752d7fdf7ca269ef8c9b9aec6e6397267,SPA 2,Respeto muchas jugador de deportes profesionales.,Respeto [muchas]{muchos}<ga:na:mf:sp:det:an> [jugador]{jugadores}<na:ps:noun:an> de deportes profesionales.,2,[muchas]{muchos}<ga:na:mf:sp:det:an>,0,ga:na:mf:sp:det:an,muchos,muchas,"['Respeto', 'muchos', 'jugadores', 'de', 'deportes', 'profesionales', '.']","[1, 9]",ga:na:mf:sp,"['Respeto', 'muchas', 'jugadores', 'de', 'deportes', 'profesionales', '.']",gender and number agreement
206,303,64b9306dab405f40a498b33fa323a4e752d7fdf7ca269ef8c9b9aec6e6397267,SPA 2,Respeto muchas jugador de deportes profesionales.,Respeto [muchas]{muchos}<ga:na:mf:sp:det:an> [jugador]{jugadores}<na:ps:noun:an> de deportes profesionales.,2,[jugador]{jugadores}<na:ps:noun:an>,1,na:ps:noun:an,jugadores,jugador,"['Respeto', 'muchos', 'jugadores', 'de', 'deportes', 'profesionales', '.']","[2, 10]",na:ps,"['Respeto', 'muchos', 'jugador', 'de', 'deportes', 'profesionales', '.']",number agreement
206,303,3424c8176a32a03209d3b213bca2da388154be6819d47e5aea80251575d287d4,SPA 2,"entre todos personajes yo respeto, tengo muchas luchadors y jugador de baloncesto porque me gusta estos deportes.","entre todos personajes yo respeto, tengo [muchas]{muchos}<ga:mf:det:an> luchadors y [jugador]{jugadores}<na:ps:noun:an> de baloncesto porque me gusta estos deportes.",2,[muchas]{muchos}<ga:mf:det:an>,0,ga:mf:det:an,muchos,muchas,"['entre', 'todos', 'personajes', 'yo', 'respeto', ',', 'tengo', 'muchos', 'luchadors', 'y', 'jugadores', 'de', 'baloncesto', 'porque', 'me', 'gusta', 'estos', 'deportes', '.']","[7, 27]",ga:mf,"['entre', 'todos', 'personajes', 'yo', 'respeto', ',', 'tengo', 'muchas', 'luchadors', 'y', 'jugadores', 'de', 'baloncesto', 'porque', 'me', 'gusta', 'estos', 'deportes', '.']",gender agreement
206,303,3424c8176a32a03209d3b213bca2da388154be6819d47e5aea80251575d287d4,SPA 2,"entre todos personajes yo respeto, tengo muchas luchadors y jugador de baloncesto porque me gusta estos deportes.","entre todos personajes yo respeto, tengo [muchas]{muchos}<ga:mf:det:an> luchadors y [jugador]{jugadores}<na:ps:noun:an> de baloncesto porque me gusta estos deportes.",2,[jugador]{jugadores}<na:ps:noun:an>,1,na:ps:noun:an,jugadores,jugador,"['entre', 'todos', 'personajes', 'yo', 'respeto', ',', 'tengo', 'muchos', 'luchadors', 'y', 'jugadores', 'de', 'baloncesto', 'porque', 'me', 'gusta', 'estos', 'deportes', '.']","[10, 30]",na:ps,"['entre', 'todos', 'personajes', 'yo', 'respeto', ',', 'tengo', 'muchos', 'luchadors', 'y', 'jugador', 'de', 'baloncesto', 'porque', 'me', 'gusta', 'estos', 'deportes', '.']",number agreement
208,305,5954f0ee66975dd3e72dc23d9d116b5fe144364e8a814e0bfdebf29a17def04d,SPA 3,"Después de esto, ella era la estrella de una programa en la canal Disney.","Después de esto, ella era la estrella de [una]{un}<ga:mf:det:aty:inan> programa en [la]{el}<ga:mf:det:inan> canal Disney.",2,[una]{un}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,un,una,"['Después', 'de', 'esto', ',', 'ella', 'era', 'la', 'estrella', 'de', 'un', 'programa', 'en', 'el', 'canal', 'Disney', '.']","[9, 26]",ga:mf:det:aty,"['Después', 'de', 'esto', ',', 'ella', 'era', 'la', 'estrella', 'de', 'una', 'programa', 'en', 'el', 'canal', 'Disney', '.']",gender agreement
208,305,5954f0ee66975dd3e72dc23d9d116b5fe144364e8a814e0bfdebf29a17def04d,SPA 3,"Después de esto, ella era la estrella de una programa en la canal Disney.","Después de esto, ella era la estrella de [una]{un}<ga:mf:det:aty:inan> programa en [la]{el}<ga:mf:det:inan> canal Disney.",2,[la]{el}<ga:mf:det:inan>,1,ga:mf:det:inan,el,la,"['Después', 'de', 'esto', ',', 'ella', 'era', 'la', 'estrella', 'de', 'un', 'programa', 'en', 'el', 'canal', 'Disney', '.']","[12, 29]",ga:mf,"['Después', 'de', 'esto', ',', 'ella', 'era', 'la', 'estrella', 'de', 'un', 'programa', 'en', 'la', 'canal', 'Disney', '.']",gender agreement
208,305,c68f1da558b281f10ed71f0a0172569ee0236fdab67e98e95214f0e7cf485b6f,SPA 3,"Recientemente ella era una productor de la programa ""Trece Razones Por Qué"".","Recientemente ella era una [productor]{productora}<ga:fm:noun:an> de [la]{el}<ga:mf:det:aty:inan>  programa  ""Trece Razones Por Qué"".",2,[productor]{productora}<ga:fm:noun:an>,0,ga:fm:noun:an,productora,productor,"['Recientemente', 'ella', 'era', 'una', 'productora', 'de', 'el', 'programa', '""', 'Trece', 'Razones', 'Por', 'Qué', '""', '.']","[4, 20]",ga:fm,"['Recientemente', 'ella', 'era', 'una', 'productor', 'de', 'el', 'programa', '""', 'Trece', 'Razones', 'Por', 'Qué', '""', '.']",gender agreement
208,305,c68f1da558b281f10ed71f0a0172569ee0236fdab67e98e95214f0e7cf485b6f,SPA 3,"Recientemente ella era una productor de la programa ""Trece Razones Por Qué"".","Recientemente ella era una [productor]{productora}<ga:fm:noun:an> de [la]{el}<ga:mf:det:aty:inan>  programa  ""Trece Razones Por Qué"".",2,[la]{el}<ga:mf:det:aty:inan>,1,ga:mf:det:aty:inan,el,la,"['Recientemente', 'ella', 'era', 'una', 'productora', 'de', 'el', 'programa', '""', 'Trece', 'Razones', 'Por', 'Qué', '""', '.']","[6, 22]",ga:mf:det:aty,"['Recientemente', 'ella', 'era', 'una', 'productora', 'de', 'la', 'programa', '""', 'Trece', 'Razones', 'Por', 'Qué', '""', '.']",gender agreement
208,305,56d1cf6a4d816a9b5e24267cdf2d5d74ed1931ae5791e692fcf1c1b1d7af0188,SPA 3,Originalmente ella quería actuó en la programa pero decidió ser productor.,Originalmente ella quería actuó en [la]{el}<ga:mf:det:aty:inan>  programa  pero decidió ser [productor]{productora}<ga:fm:noun:an>.,2,[la]{el}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,el,la,"['Originalmente', 'ella', 'quería', 'actuó', 'en', 'el', 'programa', 'pero', 'decidió', 'ser', 'productora', '.']","[5, 18]",ga:mf:det:aty,"['Originalmente', 'ella', 'quería', 'actuó', 'en', 'la', 'programa', 'pero', 'decidió', 'ser', 'productora', '.']",gender agreement
208,305,56d1cf6a4d816a9b5e24267cdf2d5d74ed1931ae5791e692fcf1c1b1d7af0188,SPA 3,Originalmente ella quería actuó en la programa pero decidió ser productor.,Originalmente ella quería actuó en [la]{el}<ga:mf:det:aty:inan>  programa  pero decidió ser [productor]{productora}<ga:fm:noun:an>.,2,[productor]{productora}<ga:fm:noun:an>,1,ga:fm:noun:an,productora,productor,"['Originalmente', 'ella', 'quería', 'actuó', 'en', 'el', 'programa', 'pero', 'decidió', 'ser', 'productora', '.']","[10, 23]",ga:fm,"['Originalmente', 'ella', 'quería', 'actuó', 'en', 'el', 'programa', 'pero', 'decidió', 'ser', 'productor', '.']",gender agreement
213,314,104548e7707d1bdc49239728bd1eabf606f0c414d0df02e0a02fba55247e1ce1,SPA 2,"Su hermana tiene un niño por lo que Beyoncé sólo tiene un sobrino, pero no tiene ningún sobrinas.","Su hermana tiene un niño por lo que Beyoncé sólo tiene un sobrino, pero no tiene [ningún]{ninguna}<ga:fm:det:an> [sobrinas]{sobrina}<na:sp:noun:an>.",2,[ningún]{ninguna}<ga:fm:det:an>,0,ga:fm:det:an,ninguna,ningún,"['Su', 'hermana', 'tiene', 'un', 'niño', 'por', 'lo', 'que', 'Beyoncé', 'sólo', 'tiene', 'un', 'sobrino', ',', 'pero', 'no', 'tiene', 'ninguna', 'sobrina', '.']","[17, 38]",ga:fm,"['Su', 'hermana', 'tiene', 'un', 'niño', 'por', 'lo', 'que', 'Beyoncé', 'sólo', 'tiene', 'un', 'sobrino', ',', 'pero', 'no', 'tiene', 'ningún', 'sobrina', '.']",gender agreement
213,314,104548e7707d1bdc49239728bd1eabf606f0c414d0df02e0a02fba55247e1ce1,SPA 2,"Su hermana tiene un niño por lo que Beyoncé sólo tiene un sobrino, pero no tiene ningún sobrinas.","Su hermana tiene un niño por lo que Beyoncé sólo tiene un sobrino, pero no tiene [ningún]{ninguna}<ga:fm:det:an> [sobrinas]{sobrina}<na:sp:noun:an>.",2,[sobrinas]{sobrina}<na:sp:noun:an>,1,na:sp:noun:an,sobrina,sobrinas,"['Su', 'hermana', 'tiene', 'un', 'niño', 'por', 'lo', 'que', 'Beyoncé', 'sólo', 'tiene', 'un', 'sobrino', ',', 'pero', 'no', 'tiene', 'ninguna', 'sobrina', '.']","[18, 39]",na:sp,"['Su', 'hermana', 'tiene', 'un', 'niño', 'por', 'lo', 'que', 'Beyoncé', 'sólo', 'tiene', 'un', 'sobrino', ',', 'pero', 'no', 'tiene', 'ninguna', 'sobrinas', '.']",number agreement
213,314,0d083f9c494cb8ba97016e085cc04c13f19304740c4bb2771943eb736a4e9a90,SPA 2,"Uno de los cantantes fue su hermana Solange, quien todavía canta.","[Uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> cantantes fue su hermana Solange, quien todavía canta.",2,[Uno]{una}<ga:fm:pron:an>,0,ga:fm:pron:an,una,Uno,"['una', 'de', 'las', 'cantantes', 'fue', 'su', 'hermana', 'Solange', ',', 'quien', 'todavía', 'canta', '.']","[0, 14]",ga:fm,"['Uno', 'de', 'las', 'cantantes', 'fue', 'su', 'hermana', 'Solange', ',', 'quien', 'todavía', 'canta', '.']",gender agreement
213,314,0d083f9c494cb8ba97016e085cc04c13f19304740c4bb2771943eb736a4e9a90,SPA 2,"Uno de los cantantes fue su hermana Solange, quien todavía canta.","[Uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> cantantes fue su hermana Solange, quien todavía canta.",2,[los]{las}<ga:fm:det:an>,1,ga:fm:det:an,las,los,"['una', 'de', 'las', 'cantantes', 'fue', 'su', 'hermana', 'Solange', ',', 'quien', 'todavía', 'canta', '.']","[2, 16]",ga:fm,"['una', 'de', 'los', 'cantantes', 'fue', 'su', 'hermana', 'Solange', ',', 'quien', 'todavía', 'canta', '.']",gender agreement
213,314,ba545c508f3d3c93204aa304ea93c71fdad98f7992cdb49786caf97dbc06f6e2,SPA 2,Esperemos que está trabajando en un nuevo música.,Esperemos que está trabajando en [un]{una}<ga:fm:det:inan> [nuevo]{nueva}<ga:fm:adj:inan> música.,2,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Esperemos', 'que', 'está', 'trabajando', 'en', 'una', 'nueva', 'música', '.']","[5, 15]",ga:fm,"['Esperemos', 'que', 'está', 'trabajando', 'en', 'un', 'nueva', 'música', '.']",gender agreement
213,314,ba545c508f3d3c93204aa304ea93c71fdad98f7992cdb49786caf97dbc06f6e2,SPA 2,Esperemos que está trabajando en un nuevo música.,Esperemos que está trabajando en [un]{una}<ga:fm:det:inan> [nuevo]{nueva}<ga:fm:adj:inan> música.,2,[nuevo]{nueva}<ga:fm:adj:inan>,1,ga:fm:adj:inan,nueva,nuevo,"['Esperemos', 'que', 'está', 'trabajando', 'en', 'una', 'nueva', 'música', '.']","[6, 16]",ga:fm,"['Esperemos', 'que', 'está', 'trabajando', 'en', 'una', 'nuevo', 'música', '.']",gender agreement
215,316,ccfb36e3dfbe363bb7b44a6952daf7c70b24472a9dc8daa1b588ca86fd6194a0,SPA 2,"Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida pequeño tiene una cabeza pequeño- un idea muy importante.","Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida [pequeño]{pequeña}<ga:fm:adj:inan> tiene una cabeza [pequeño]{pequeña}<ga:fm:adj:inan> - [un]{una}<ga:fm:det:inan> idea muy importante.",3,[pequeño]{pequeña}<ga:fm:adj:inan>,0,ga:fm:adj:inan,pequeña,pequeño,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeña', 'tiene', 'una', 'cabeza', 'pequeña', '-', 'una', 'idea', 'muy', 'importante', '.']","[19, 50]",ga:fm,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeño', 'tiene', 'una', 'cabeza', 'pequeña', '-', 'una', 'idea', 'muy', 'importante', '.']",gender agreement
215,316,ccfb36e3dfbe363bb7b44a6952daf7c70b24472a9dc8daa1b588ca86fd6194a0,SPA 2,"Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida pequeño tiene una cabeza pequeño- un idea muy importante.","Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida [pequeño]{pequeña}<ga:fm:adj:inan> tiene una cabeza [pequeño]{pequeña}<ga:fm:adj:inan> - [un]{una}<ga:fm:det:inan> idea muy importante.",3,[pequeño]{pequeña}<ga:fm:adj:inan>,1,ga:fm:adj:inan,pequeña,pequeño,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeña', 'tiene', 'una', 'cabeza', 'pequeña', '-', 'una', 'idea', 'muy', 'importante', '.']","[23, 54]",ga:fm,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeña', 'tiene', 'una', 'cabeza', 'pequeño', '-', 'una', 'idea', 'muy', 'importante', '.']",gender agreement
215,316,ccfb36e3dfbe363bb7b44a6952daf7c70b24472a9dc8daa1b588ca86fd6194a0,SPA 2,"Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida pequeño tiene una cabeza pequeño- un idea muy importante.","Si un animale le gusta comida grande, necesita una cabeza grade y si un animale le gusta comida [pequeño]{pequeña}<ga:fm:adj:inan> tiene una cabeza [pequeño]{pequeña}<ga:fm:adj:inan> - [un]{una}<ga:fm:det:inan> idea muy importante.",3,[un]{una}<ga:fm:det:inan>,2,ga:fm:det:inan,una,un,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeña', 'tiene', 'una', 'cabeza', 'pequeña', '-', 'una', 'idea', 'muy', 'importante', '.']","[25, 56]",ga:fm,"['Si', 'un', 'animale', 'le', 'gusta', 'comida', 'grande', ',', 'necesita', 'una', 'cabeza', 'grade', 'y', 'si', 'un', 'animale', 'le', 'gusta', 'comida', 'pequeña', 'tiene', 'una', 'cabeza', 'pequeña', '-', 'un', 'idea', 'muy', 'importante', '.']",gender agreement
