'Sentence #','Word','POS','Tag'
,clubs,,O
,para,,O
,bailar,,O
,en,,O
,Cancún,,O
,.,,O
Sentence: 3670,Todos,,B-ga
,películas,,O
,son,,O
,comedias,,O
,y,,O
,muy,,O
,interesantes,,O
,.,,O
Sentence: 3151,A,,O
,no,,O
,me,,O
,gusta,,O
,la,,B-ga
,esposo,,O
,de,,O
,beyonce,,O
,porque,,O
,el,,O
,es,,O
,muy,,O
,malo,,O
,.,,O
Sentence: 1867,Es,,O
,perfecto,,O
,está,,O
,rodeada,,B-ga
,por,,O
,el,,O
,océano,,O
,y,,O
,palmeras,,O
,.,,O
Sentence: 3020,Voy,,O
,a,,O
,tomar,,O
,sol,,O
,en,,O
,la,,O
,playa,,O
,y,,O
,nadar,,O
,en,,O
,el,,O
,océano,,O
,y,,O
,después,,O
,tomar,,O
,un,,B-ga
,siesta,,O
,en,,O
,mi,,O
,el,,O
,cuarto,,O
,de,,O
,mi,,O
,hotel,,O
,durante,,O
,el,,O
,día,,O
,.,,O
Sentence: 2617,Las,,O
,montañas,,O
,están,,O
,muy,,O
,bonitas,,O
,y,,O
,tranquilos,,B-ga
,.,,O
Sentence: 1789,Yolanda,,O
,es,,O
,una,,O
,de,,O
,las,,O
,personas,,O
,más,,O
,odiada,,B-na
,por,,O
,lo,,O
,que,,O
,hizo,,O
,.,,O
Sentence: 1039,Beyonce,,O
,trabajar,,O
,mucha,,O
,y,,O
,es,,O
,un,,B-ga
,bien,,O
,madre,,O
,de,,O
,Blue,,O
,Ivy,,O
,.,,O
Sentence: 2472,Pienso,,O
,que,,O
,el,,O
,agua,,O
,clara,,O
,es,,O
,muy,,O
,bonito,,B-ga
,.,,O
Sentence: 930,Él,,O
,fue,,O
,en,,O
,muchos,,B-ga
,revistas,,O
,y,,O
,en,,O
,unos,,O
,periódicos,,O
,también,,O
,.,,O
Sentence: 5013,Las,,O
,atracciones,,O
,turísticas,,O
,nosotros,,B-ga
,queramos,,O
,visitar,,O
,es,,O
,Ho,,O
,Chi,,O
,Minh,,O
,City,,O
,y,,O
,Ha,,O
,long,,O
,bay,,O
,.,,O
Sentence: 1513,Mike,,O
,Trout,,O
,tiene,,O
,un,,B-ga
,esposa,,O
,",",,O
,pero,,O
,no,,O
,es,,O
,una,,O
,chica,,O
,famosa,,O
,",",,O
,es,,O
,la,,O
,novia,,O
,de,,O
,Mike,,O
,Trout,,O
,en,,O
,su,,O
,escuela,,O
,secundaria,,O
,.,,O
Sentence: 4925,Ojala,,O
,la,,O
,música,,O
,local,,O
,es,,O
,buena,,O
,y,,O
,la,,O
,discoteca,,O
,tiene,,O
,muchos,,B-ga
,personas,,O
,.,,O
Sentence: 4061,Especialmente,,O
,durante,,O
,la,,O
,Navidad,,O
,o,,O
,durante,,O
,el,,O
,invierno,,O
,porque,,O
,Disneyland,,O
,es,,O
,muy,,O
,bonito,,O
,durante,,O
,el,,B-ga
,Navidad,,O
,.,,O
Sentence: 2175,A,,O
,pesar,,O
,de,,O
,esto,,O
,",",,O
,la,,B-ga
,sitio,,O
,de,,O
,*,,O
,PLACE,,O
,*,,O
,todavía,,O
,me,,O
,encanta,,O
,.,,O
Sentence: 3984,Joan,,O
,Rivers,,O
,encanta,,O
,las,,O
,animalas,,B-ga
,.,,O
Sentence: 2336,Yo,,O
,quiero,,O
,ir,,O
,centre,,B-ga
,commercial,,O
,",",,O
,el,,O
,theatre,,O
,",",,O
,las,,O
,restaurants,,O
,differientes,,O
,",",,O
,y,,O
,tourista,,O
,areas,,O
,.,,O
Sentence: 120,La,,O
,ciudad,,O
,de,,O
,San,,O
,Francisco,,O
,tenía,,O
,muchos,,B-ga
,atracciones,,O
,.,,O
Sentence: 4452,El,,B-ga
,vacaciones,,O
,perfecta,,O
,es,,O
,una,,O
,vacaciones,,O
,de,,O
,Hawaii,,O
,con,,O
,mis,,O
,amigos,,O
,.,,O
Sentence: 993,También,,O
,ella,,O
,es,,O
,un,,B-ga
,madre,,O
,.,,O
Sentence: 2774,En,,O
,Bali,,O
,",",,O
,hay,,O
,muchos,,B-ga
,cafeterias,,O
,locales,,O
,",",,O
,se,,O
,llaman,,O
,"""",,O
,warung,,O
,"""",,O
,.,,O
Sentence: 2259,El,,O
,vacasione,,O
,es,,O
,el,,O
,tiempo,,O
,perfecto,,O
,por,,O
,hago,,O
,un,,O
,plan,,O
,por,,O
,la,,B-ga
,ano,,O
,.,,O
Sentence: 2485,Luego,,O
,",",,O
,comeríamos,,O
,el,,O
,almuerzo,,O
,en,,O
,un,,O
,buen,,O
,restaurante,,O
,en,,O
,la,,B-ga
,barrio,,O
,al,,O
,lado,,O
,del,,O
,río,,O
,",",,O
,porque,,O
,es,,O
,un,,O
,barrio,,O
,muy,,O
,interesante,,O
,con,,O
,muchos,,O
,buenos,,O
,restaurantes,,O
,.,,O
Sentence: 2490,Está,,O
,lleno,,B-ga
,de,,O
,muchas,,O
,islas,,O
,y,,O
,excelentes,,O
,vistas,,O
,.,,O
Sentence: 1434,Ella,,O
,empezaba,,O
,trabajar,,O
,con,,O
,las,,B-ga
,gorilas,,O
,después,,O
,de,,O
,encontraba,,O
,los,,O
,grupos,,O
,de,,O
,gorilas,,O
,.,,O
Sentence: 4444,Si,,O
,mis,,O
,compañeros,,O
,queremos,,O
,hacer,,O
,otros,,B-ga
,actividades,,O
,",",,O
,yo,,O
,estoy,,O
,contenta,,O
,junto,,O
,.,,O
Sentence: 3211,todas,,O
,las,,O
,películas,,O
,es,,O
,increíble,,B-na
,.,,O
Sentence: 3625,Él,,O
,tiene,,O
,una,,O
,voz,,O
,que,,O
,tono,,O
,alto,,O
,",",,O
,su,,O
,voz,,O
,es,,O
,mas,,O
,femenina,,O
,que,,O
,el,,B-ga
,típica,,O
,voz,,O
,de,,O
,un,,O
,señor,,O
,mayor,,O
,y,,O
,él,,O
,conoce,,O
,ese,,O
,y,,O
,hable,,O
,mucho,,O
,sobre,,O
,a,,O
,que,,O
,cómico,,O
,su,,O
,voz,,O
,alto,,O
,tono,,O
,.,,O
Sentence: 4195,Pienso,,O
,que,,O
,es,,O
,muy,,O
,bonito,,O
,para,,O
,midar,,O
,eso,,O
,y,,O
,muchas,,O
,plantas,,O
,y,,O
,árboles,,O
,bonitas,,B-ga
,en,,O
,Japón,,O
,.,,O
Sentence: 1139,Él,,O
,tiene,,O
,un,,B-ga
,cicatriz,,O
,en,,O
,la,,O
,forma,,O
,de,,O
,relámpago,,O
,sobre,,O
,su,,O
,frente,,O
,.,,O
Sentence: 3207,Beyonce,,O
,es,,O
,un,,B-ga
,buena,,O
,artista,,O
,y,,O
,cantar,,O
,que,,O
,estara,,O
,en,,O
,musica,,O
,salon,,O
,de,,O
,la,,O
,fama,,O
Sentence: 3842,Uno,,B-ga
,famosa,,O
,canción,,O
,es,,O
,"""",,O
,Smooth,,O
,"""",,O
,.,,O
Sentence: 1413,Va,,O
,hido,,O
,por,,O
,Michael,,O
,cosas,,O
,ppr,,O
,un,,B-ga
,niña,,O
,que,,O
,nomad,,O
,tiene,,O
,viente,,O
,cinco,,O
,años,,O
,.,,O
Sentence: 2784,El,,O
,océano,,O
,necesita,,O
,ser,,O
,azul,,O
,porque,,O
,pueda,,O
,ver,,O
,mucho,,B-na
,animales,,O
,y,,O
,peces,,O
,.,,O
Sentence: 3318,Creo,,O
,estas,,O
,escenas,,O
,son,,O
,muy,,O
,comica,,B-na
,porque,,O
,son,,O
,muy,,O
,ridículas,,O
,.,,O
Sentence: 2908,Durante,,O
,la,,O
,vacación,,B-na
,voy,,O
,a,,O
,esquiar,,O
,cada,,O
,día,,O
,.,,O
Sentence: 1473,yo,,O
,recuredo,,O
,cuando,,O
,yo,,O
,era,,O
,un,,B-ga
,nina,,O
,veo,,O
,television,,O
,con,,O
,Michelle,,O
,Obama,,O
,hablando,,O
,sobre,,O
,el,,O
,medio,,O
,ambiente,,O
,y,,O
,como,,O
,ser,,O
,amigable,,O
,con,,O
,el,,O
,medio,,O
,ambiente,,O
,.,,O
Sentence: 1031,Hugh,,O
,Jackman,,O
,es,,O
,una,,O
,famosa,,O
,persona,,O
,en,,O
,el,,O
,mundo,,O
,de,,O
,hoy,,O
,y,,O
,mi,,O
,actor,,O
,favorita,,B-ga
,.,,O
Sentence: 4102,También,,O
,",",,O
,me,,O
,gusta,,O
,Amsterdam,,O
,mucho,,O
,porque,,O
,hay,,O
,los,,B-ga
,tiendas,,O
,y,,O
,comidias,,O
,interesantes,,O
,.,,O
Sentence: 1402,Yo,,O
,me,,O
,gusta,,O
,la,,B-ga
,programa,,O
,porque,,O
,es,,O
,divertido,,O
,y,,O
,tiene,,O
,buenos,,O
,personajes,,O
,.,,O
Sentence: 35,El,,O
,titulo,,O
,es,,O
,Fresh,,O
,Prince,,O
,of,,O
,Belair,,O
,y,,O
,el,,B-ga
,persona,,O
,famosa,,O
,es,,O
,Will,,O
,Smith,,O
,.,,O
Sentence: 627,Es,,O
,un,,B-ga
,comedia,,O
,sobre,,O
,el,,O
,canto,,O
,.,,O
Sentence: 4493,Nosotros,,B-ga
,vivimos,,O
,en,,O
,una,,O
,casa,,O
,.,,O
Sentence: 3822,Él,,O
,menor,,O
,hermano,,O
,es,,O
,el,,O
,abogada,,B-ga
,.,,O
Sentence: 2281,No,,O
,me,,O
,gusta,,O
,la,,O
,comdia,,O
,Chino,,B-ga
,.,,O
Sentence: 598,Las,,O
,dos,,O
,son,,O
,cantantes,,O
,y,,O
,actoras,,B-ga
,chicanas,,O
,",",,O
,pero,,O
,Selena,,O
,es,,O
,mayora,,O
,de,,O
,Selena,,O
,Gomez,,O
,.,,O
Sentence: 4696,En,,O
,mis,,O
,vacaciones,,O
,favoritas,,O
,",",,O
,yo,,O
,compraría,,O
,los,,B-ga
,tecnologías,,O
,nuevas,,O
,porque,,O
,hay,,O
,muchas,,O
,electrónicas,,O
,que,,O
,no,,O
,hay,,O
,en,,O
,los,,O
,estados,,O
,unidos,,O
,.,,O
Sentence: 2121,Pasaríamos,,O
,una,,O
,semana,,O
,en,,O
,el,,O
,parque,,O
,",",,O
,para,,O
,disfrutar,,O
,todas,,O
,las,,O
,atracciones,,O
,que,,O
,son,,O
,disponible,,B-na
,.,,O
Sentence: 3937,Las,,B-na
,traducción,,O
,de,,O
,ingles,,O
,a,,O
,español,,O
,es,,O
,muy,,O
,cómica,,O
,y,,O
,es,,O
,diferente,,O
,dependiente,,O
,el,,O
,país,,O
,.,,O
Sentence: 4010,Durante,,O
,el,,O
,pasado,,O
,verano,,O
,",",,O
,trabajaba,,O
,en,,O
,Target,,O
,",",,O
,y,,O
,era,,O
,la,,O
,empleado,,B-ga
,favorita,,O
,del,,O
,jefe,,O
,.,,O
Sentence: 1027,Por,,O
,que,,O
,cuesta,,O
,mucho,,O
,",",,O
,como,,O
,trenta,,O
,dolares,,O
,",",,O
,yo,,O
,no,,O
,puedo,,O
,comprarlo,,O
,y,,O
,muchos,,B-ga
,cosas,,O
,de,,O
,ella,,O
,son,,O
,edicion,,O
,limitada,,O
,.,,O
Sentence: 3863,Sus,,O
,conciertos,,O
,son,,O
,muy,,O
,divertidos,,O
,porque,,O
,muchos,,B-ga
,gente,,O
,van,,O
,.,,O
Sentence: 1630,Rowling,,O
,es,,O
,muy,,O
,inteligente,,O
,y,,O
,escribio,,O
,libros,,O
,que,,O
,muchos,,O
,ninos,,O
,y,,O
,adultos,,O
,les,,O
,gustan,,O
,muchos,,B-na
,.,,O
Sentence: 2599,Cuando,,O
,en,,O
,mi,,O
,vacación,,B-na
,",",,O
,a,,O
,mí,,O
,me,,O
,gusta,,O
,ir,,O
,con,,O
,mi,,O
,novio,,O
,solamente,,O
,.,,O
Sentence: 3869,muchas,,O
,personas,,O
,eran,,O
,triste,,B-na
,y,,O
,no,,O
,creer,,O
,que,,O
,Micheal,,O
,Phelps,,O
,va,,O
,a,,O
,retirese,,O
,.,,O
Sentence: 1226,Durante,,O
,el,,O
,tiempo,,O
,",",,O
,el,,O
,era,,O
,el,,O
,governor,,O
,de,,O
,California,,O
,",",,O
,y,,O
,el,,O
,era,,O
,visiter,,O
,algunos,,B-ga
,ciudades,,O
,en,,O
,California,,O
,.,,O
Sentence: 3467,Esperemos,,O
,que,,O
,está,,O
,trabajando,,O
,en,,O
,un,,B-ga
,nueva,,O
,música,,O
,.,,O
Sentence: 654,A,,O
,mi,,O
,me,,O
,gusta,,O
,ir,,O
,la,,B-ga
,cine,,O
,y,,O
,miro,,O
,George,,O
,Clooney,,O
,.,,O
Sentence: 1188,Por,,O
,eso,,O
,",",,O
,esposas,,O
,y,,O
,esposos,,O
,trabajeron,,O
,juntos,,O
,en,,O
,la,,O
,pasada,,B-ga
,.,,O
Sentence: 2412,Esta,,O
,isla,,O
,es,,O
,mi,,O
,lugar,,O
,de,,O
,vacación,,B-na
,personal,,O
,.,,O
Sentence: 4824,Mi,,B-na
,favoritos,,O
,edificios,,O
,es,,O
,rosados,,O
,.,,O
Sentence: 2456,De,,O
,lo,,O
,contrario,,O
,",",,O
,no,,O
,estoy,,O
,seguro,,B-ga
,.,,O
Sentence: 4921,Pero,,O
,mi,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,en,,O
,Costa,,O
,Rica,,O
,.,,O
Sentence: 4912,Si,,O
,yo,,O
,pudiera,,O
,hacer,,O
,todas,,O
,de,,O
,estas,,O
,actividades,,O
,",",,O
,este,,B-ga
,sería,,O
,una,,O
,vacaciones,,O
,perfecta,,O
,.,,O
Sentence: 1087,Las,,O
,chicas,,O
,todos,,B-ga
,son,,O
,de,,O
,Corea,,O
,del,,O
,Sur,,O
,y,,O
,cantan,,O
,la,,O
,música,,O
,K,,O
,-,,O
,pop,,O
,.,,O
Sentence: 3725,El,,O
,es,,O
,alto,,O
,y,,O
,ni,,O
,gorda,,B-ga
,ni,,O
,delgado,,O
,.,,O
Sentence: 1037,Beyonce,,O
,es,,O
,un,,B-ga
,cantante,,O
,y,,O
,tiene,,O
,tres,,O
,ninos,,O
,.,,O
Sentence: 2294,Normalmente,,O
,no,,O
,me,,O
,gusta,,O
,celebrar,,O
,mi,,O
,cumpleaños,,O
,pero,,O
,para,,O
,eso,,O
,es,,O
,perfecte,,B-ga
,.,,O
Sentence: 814,Su,,O
,casa,,O
,es,,O
,muy,,O
,bonito,,B-ga
,y,,O
,popular,,O
,.,,O
Sentence: 3647,Recomiendo,,O
,que,,O
,tú,,O
,veas,,O
,todas,,O
,los,,B-ga
,películas,,O
,de,,O
,Streep,,O
,pero,,O
,especialmente,,O
,"""",,O
,The,,O
,Devil,,O
,Wears,,O
,Prada,,O
,.,,O
,"""",,O
Sentence: 2905,Mi,,O
,vacación,,B-na
,ideal,,O
,es,,O
,un,,O
,viaje,,O
,de,,O
,esquiar,,O
,.,,O
Sentence: 4718,El,,B-ga
,segunda,,O
,semana,,O
,de,,O
,agosto,,O
,",",,O
,mi,,O
,familia,,O
,viaja,,O
,a,,O
,Watervale,,O
,.,,O
Sentence: 4560,En,,O
,el,,B-ga
,segunda,,O
,parte,,O
,de,,O
,mi,,O
,vacaciones,,O
,perfecta,,O
,",",,O
,(,,O
,possible,,O
,el,,O
,secundo,,O
,mes,,O
,),,O
,",",,O
,voy,,O
,a,,O
,viajar,,O
,a,,O
,la,,O
,costa,,O
,para,,O
,buceando,,O
,en,,O
,el,,O
,mar,,O
,.,,O
Sentence: 755,Kobe,,O
,Bryant,,O
,fue,,O
,el,,O
,primero,,O
,jugador,,O
,profesional,,O
,para,,O
,jugar,,O
,la,,B-ga
,juego,,O
,solamente,,O
,en,,O
,deciocho,,O
,anos,,O
,.,,O
Sentence: 1036,Es,,O
,muy,,O
,bonito,,B-ga
,escuchar,,O
,.,,O
Sentence: 1153,Su,,O
,amiga,,O
,",",,O
,Tina,,O
,Fey,,O
,",",,O
,es,,O
,otro,,B-ga
,comediante,,O
,en,,O
,SNL,,O
,.,,O
,"""",,O
Sentence: 4635,Mi,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,ir,,O
,por,,O
,Europa,,O
,.,,O
Sentence: 1573,Ella,,O
,es,,O
,una,,O
,gimnasta,,O
,de,,O
,la,,O
,élite,,O
,y,,O
,compitió,,O
,en,,O
,el,,B-na
,2016,,O
,Juegos,,O
,Olímpicos,,O
,de,,O
,río,,O
,.,,O
Sentence: 3275,Una,,O
,persona,,O
,famosa,,O
,:,,O
,Nathan,,O
,Fielder,,O
,es,,O
,una,,O
,persona,,O
,que,,O
,es,,O
,famoso,,B-ga
,poquito,,O
,.,,O
Sentence: 2718,Espero,,O
,que,,O
,mi,,O
,vacación,,B-na
,continuar,,O
,.,,O
Sentence: 1417,En,,O
,los,,O
,fines,,O
,de,,O
,semanas,,B-na
,les,,O
,gustan,,O
,tocar,,O
,instrumentos,,O
,y,,O
,cantar,,O
,con,,O
,sus,,O
,amigos,,O
,.,,O
Sentence: 4732,Pero,,O
,no,,O
,necesitas,,O
,estar,,O
,en,,O
,el,,O
,cuarto,,O
,para,,O
,toda,,O
,su,,O
,vacacion,,B-na
,",",,O
,puedes,,O
,ir,,O
,a,,O
,el,,O
,cine,,O
,con,,O
,su,,O
,famila,,O
,para,,O
,un,,O
,buen,,O
,tiempo,,O
,o,,O
,socializar,,O
,con,,O
,sus,,O
,amigos,,O
,o,,O
,con,,O
,su,,O
,novia,,O
,o,,O
,novio,,O
,.,,O
Sentence: 4352,Nosotros,,O
,jugaremos,,O
,con,,O
,un,,O
,voleibol,,O
,a,,O
,la,,O
,playa,,O
,y,,O
,yo,,O
,ganeré,,O
,el,,O
,juego,,O
,todo,,O
,el,,O
,tiempo,,O
,porque,,O
,en,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,yo,,O
,estaré,,O
,muy,,O
,bien,,O
,a,,O
,el,,O
,juego,,O
,de,,O
,voleibol,,O
,.,,O
Sentence: 2202,Mi,,O
,familia,,O
,o,,O
,mi,,B-na
,amigos,,O
,y,,O
,yo,,O
,vamos,,O
,a,,O
,comprar,,O
,y,,O
,comprar,,O
,muchas,,O
,cosas,,O
,lindas,,O
,.,,O
Sentence: 192,*,,O
,FIRST_NAME,,O
,*,,O
,es,,O
,famosa,,O
,porque,,O
,canta,,O
,muy,,O
,buena,,O
,",",,O
,sin,,O
,embargo,,O
,",",,O
,creo,,O
,que,,O
,a,,O
,veces,,O
,no,,O
,se,,O
,hoye,,O
,bien,,O
,",",,O
,creo,,O
,que,,O
,canto,,O
,mejor,,O
,que,,O
,ella,,O
,",",,O
,por,,O
,eso,,O
,debería,,O
,ser,,O
,famoso,,B-ga
,",",,O
,pero,,O
,me,,O
,ecantana,,O
,*,,O
,FIRST_NAME,,O
,*,,O
,.,,O
Sentence: 4611,Cuando,,O
,yo,,O
,fui,,O
,a,,O
,Italia,,O
,en,,O
,dos,,O
,mil,,O
,once,,O
,",",,O
,yo,,O
,comí,,O
,la,,B-ga
,mejor,,O
,helado,,O
,en,,O
,toda,,O
,mi,,O
,vida,,O
,.,,O
Sentence: 4605,La,,O
,vacación,,B-na
,del,,O
,verano,,O
,pasado,,O
,fue,,O
,vacaciones,,O
,sustanciale,,O
,porque,,O
,aprendí,,O
,dos,,O
,habilidades,,O
,importantes,,O
,y,,O
,no,,O
,perdí,,O
,el,,O
,tiempo,,O
,.,,O
Sentence: 82,El,,O
,no,,O
,te,,O
,gusta,,O
,admite,,O
,tiene,,O
,manos,,O
,pequenos,,B-ga
,.,,O
Sentence: 2883,Acostando,,O
,debajo,,O
,del,,O
,sol,,O
,y,,O
,encontrando,,O
,los,,B-ga
,hermosas,,O
,son,,O
,grande,,O
,felicidad,,O
,.,,O
Sentence: 4201,toda,,O
,la,,O
,comida,,O
,estará,,O
,lista,,O
,para,,O
,comer,,O
,todo,,O
,el,,O
,tiempo,,O
,y,,O
,todos,,O
,los,,O
,restaurantes,,O
,sirviera,,O
,pescado,,O
,fresco,,O
,y,,O
,aguacate,,O
,con,,O
,frutas,,O
,tropical,,B-na
,.,,O
Sentence: 2643,Yo,,O
,planeo,,O
,hacer,,O
,todos,,B-na
,lo,,O
,posible,,O
,.,,O
Sentence: 2756,Entre,,O
,caminos,,O
,a,,O
,los,,O
,castillos,,O
,",",,O
,me,,O
,gustaría,,O
,mucho,,B-ga
,comida,,O
,de,,O
,Ireland,,O
,.,,O
Sentence: 2445,Conozco,,O
,mi,,B-na
,amigos,,O
,y,,O
,yo,,O
,vamos,,O
,a,,O
,tener,,O
,mucho,,O
,divertido,,O
,en,,O
,el,,O
,viaje,,O
,.,,O
Sentence: 3248,Los,,O
,jugadores,,O
,en,,O
,la,,O
,liga,,O
,moderna,,O
,simepre,,O
,esta,,O
,preguntado,,O
,a,,O
,Bryant,,O
,para,,O
,consejos,,O
,para,,O
,ayuda,,O
,su,,O
,estilo,,O
,a,,O
,jugar,,O
,la,,B-ga
,juego,,O
,.,,O
Sentence: 3209,Todos,,B-ga
,las,,O
,películas,,O
,es,,O
,increíbles,,O
,.,,O
Sentence: 2991,Haley,,O
,Williams,,O
,tiene,,O
,ojos,,O
,de,,O
,azul,,B-na
,.,,O
Sentence: 1388,En,,O
,la,,O
,ciudad,,O
,de,,O
,Los,,O
,Angeles,,O
,hay,,O
,muchas,,B-ga
,actores,,O
,y,,O
,actrices,,O
,.,,O
Sentence: 4338,Hay,,O
,muchas,,O
,aatracción,,B-na
,turísticas,,O
,en,,O
,los,,O
,países,,O
,sudamericanos,,O
,.,,O
Sentence: 4416,estas,,O
,es,,O
,mi,,B-na
,vacaciones,,O
,perfectas,,O
,porque,,O
,me,,O
,gustaría,,O
,viajar,,O
,a,,O
,algún,,O
,lugar,,O
,lejos,,O
,",",,O
,hay,,O
,animales,,O
,exóticos,,O
,",",,O
,y,,O
,muchas,,O
,oportunidades,,O
,para,,O
,tomar,,O
,fotos,,O
,de,,O
,personas,,O
,",",,O
,lugares,,O
,",",,O
,y,,O
,animales,,O
,.,,O
Sentence: 1270,J,,O
,.,,O
,K,,O
,.,,O
,Rowling,,O
,no,,O
,escribía,,O
,la,,O
,obra,,O
,",",,O
,pero,,O
,lo,,B-ga
,aprobó,,O
,.,,O
Sentence: 4634,Mi,,O
,vacacion,,B-na
,perfecta,,O
,es,,O
,ir,,O
,por,,O
,Europa,,O
,.,,O
Sentence: 3521,Mark,,O
,Zuckerberg,,O
,trabaja,,O
,muy,,O
,duro,,O
,y,,O
,le,,O
,gusta,,O
,cuando,,O
,todas,,O
,los,,B-ga
,personas,,O
,también,,O
,está,,O
,trabajando,,O
,muy,,O
,duro,,O
,.,,O
Sentence: 838,Puede,,O
,representar,,O
,la,,B-ga
,país,,O
,de,,O
,Guatemala,,O
,en,,O
,sus,,O
,películas,,O
,y,,O
,puedes,,O
,inspirar,,O
,su,,O
,audiencia,,O
,con,,O
,alegría,,O
,.,,O
Sentence: 5041,Ellos,,O
,cocino,,O
,el,,O
,jamon,,O
,el,,O
,la,,O
,tierra,,O
,y,,O
,hay,,O
,un,,B-ga
,fiesta,,O
,muy,,O
,larga,,O
,celebrar,,O
,.,,O
Sentence: 907,Todo,,O
,el,,O
,mundo,,O
,les,,B-na
,encantó,,O
,como,,O
,pareja,,O
,.,,O
Sentence: 1201,Pienso,,O
,que,,O
,ella,,O
,es,,O
,un,,B-ga
,inspiración,,O
,porque,,O
,ella,,O
,era,,O
,feminista,,O
,and,,O
,no,,O
,tenía,,O
,miedo,,O
,sobre,,O
,concordando,,O
,con,,O
,las,,O
,reglas,,O
,del,,O
,sociedad,,O
,.,,O
Sentence: 3439,Ella,,O
,tiene,,O
,un,,B-ga
,hermana,,O
,",",,O
,dos,,O
,padres,,O
,",",,O
,un,,O
,novio,,O
,Jay,,O
,-,,O
,Z,,O
,",",,O
,y,,O
,una,,O
,nina,,O
,Blue,,O
,Ivy,,O
,.,,O
Sentence: 1846,Me,,O
,gusta,,O
,ver,,O
,casas,,O
,coloridas,,O
,porque,,O
,las,,O
,casas,,O
,de,,O
,los,,O
,estados,,O
,unidos,,O
,son,,O
,aburridos,,B-ga
,.,,O
Sentence: 4047,Muchas,,B-na
,gente,,O
,eran,,O
,dudosa,,O
,",",,O
,pero,,O
,Britney,,O
,no,,O
,queria,,O
,renunciar,,O
,.,,O
Sentence: 2769,Para,,O
,una,,O
,vacación,,B-na
,perfecta,,O
,",",,O
,el,,O
,lugar,,O
,que,,O
,quiero,,O
,visitar,,O
,es,,O
,Gran,,O
,Bretaña,,O
,.,,O
Sentence: 1928,Si,,O
,queremos,,O
,",",,O
,podemos,,O
,a,,O
,relajar,,O
,en,,O
,nuestro,,B-ga
,suite,,O
,y,,O
,ver,,O
,la,,O
,televisión,,O
,.,,O
Sentence: 3297,¡,,O
,Yo,,O
,quiero,,O
,mirar,,O
,su,,O
,nueva,,O
,película,,O
,deadpool,,O
,dos,,O
,porque,,O
,es,,O
,muy,,O
,cómico,,B-ga
,!,,O
Sentence: 999,Yo,,O
,la,,O
,veo,,O
,como,,O
,un,,O
,modelo,,O
,a,,O
,seguir,,O
,porque,,O
,ella,,O
,demuestra,,O
,a,,O
,cualquier,,O
,persona,,O
,de,,O
,color,,O
,puede,,O
,ser,,O
,exitoso,,B-ga
,y,,O
,hacer,,O
,cambiar,,O
,.,,O
Sentence: 3321,Solange,,O
,se,,O
,parece,,O
,Beyonce,,O
,",",,O
,y,,O
,ella,,O
,tiene,,O
,los,,O
,ojos,,O
,café,,O
,tambien,,O
,y,,O
,el,,O
,pelo,,O
,rizado,,O
,y,,O
,negra,,B-ga
,.,,O
Sentence: 4065,Me,,O
,encanta,,O
,toda,,O
,el,,B-ga
,japonesa,,O
,comida,,O
,",",,O
,especialmente,,O
,sushi,,O
,y,,O
,ramen,,O
,.,,O
Sentence: 3031,En,,O
,el,,O
,barco,,O
,",",,O
,nos,,O
,paramos,,O
,a,,O
,la,,O
,isla,,O
,de,,O
,Libertad,,O
,para,,O
,tomar,,O
,unos,,B-ga
,fotos,,O
,con,,O
,la,,O
,estatua,,O
,de,,O
,la,,O
,Libertad,,O
,.,,O
Sentence: 3493,En,,O
,2013,,O
,los,,O
,Gigantes,,O
,decepciono,,O
,los,,O
,admiradores,,O
,pero,,O
,en,,O
,2014,,O
,los,,O
,gigantes,,O
,gano,,O
,la,,O
,series,,B-na
,Mundiales,,O
,por,,O
,la,,O
,tercera,,O
,vez,,O
,en,,O
,cinco,,O
,anos,,O
,.,,O
Sentence: 2550,Adicionalmente,,O
,",",,O
,Europa,,O
,es,,O
,muy,,O
,rico,,B-ga
,en,,O
,historia,,O
,.,,O
Sentence: 3024,Por,,O
,lo,,O
,tanto,,O
,",",,O
,las,,O
,atracciones,,O
,son,,O
,muy,,O
,histórica,,B-na
,y,,O
,hermosas,,O
,.,,O
Sentence: 3139,Kim,,O
,Kardashian,,O
,-,,O
,West,,O
,es,,O
,una,,O
,modelo,,O
,quién,,O
,tiene,,O
,un,,O
,cuerpo,,O
,muy,,O
,famoso,,O
,y,,O
,bonita,,B-ga
,.,,O
Sentence: 3982,Joan,,O
,Rivers,,O
,fue,,O
,una,,O
,comico,,B-ga
,",",,O
,actriz,,O
,",",,O
,celebridad,,O
,",",,O
,y,,O
,intellegente,,O
,.,,O
Sentence: 4943,Me,,O
,gusta,,O
,la,,O
,comida,,O
,be,,O
,Italia,,O
,",",,O
,especialmente,,O
,el,,B-ga
,pizza,,O
,auténtica,,O
,.,,O
Sentence: 2697,Entonces,,O
,",",,O
,nosotroms,,O
,fuemos,,O
,a,,O
,vemos,,O
,el,,B-ga
,puesta,,O
,de,,O
,sol,,O
,.,,O
Sentence: 2866,En,,O
,la,,O
,ciudad,,O
,de,,O
,capital,,O
,que,,O
,veria,,O
,uno,,O
,concierto,,O
,de,,O
,System,,O
,of,,O
,a,,O
,Down,,O
,y,,O
