,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
842,1410,636391af895bceac1aa0a31a20a2fd5fdac6a7b04590c50dc18a0b6789f60994,SPA 1,"Puedo ver mi familia, jugar tenis, y comer comidas ricas.","Puedo ver []{a}<az:do:an>  mi familia, jugar tenis, y comer comidas ricas.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Puedo', 'ver', 'a', 'mi', 'familia', ',', 'jugar', 'tenis', ',', 'y', 'comer', 'comidas', 'ricas', '.']","[2, 17]",az:do,"['Puedo', 'ver', '[NONE]', 'mi', 'familia', ',', 'jugar', 'tenis', ',', 'y', 'comer', 'comidas', 'ricas', '.']",article
848,1431,4526051fbbc1e5e32735d481c97b72475b584f8ddbdc6789dc05f72e05c2a444,SPA 3,Es más memorable cuando tengo a mis amigos y familiares allí conmigo y haciendo las actividades conmigo.,Es más memorable cuando tengo  mis amigos y  []{a}<az:do:an> familiares allí conmigo y haciendo las actividades conmigo.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Es', 'más', 'memorable', 'cuando', 'tengo', 'mis', 'amigos', 'y', 'a', 'familiares', 'allí', 'conmigo', 'y', 'haciendo', 'las', 'actividades', 'conmigo', '.']","[8, 27]",az:do,"['Es', 'más', 'memorable', 'cuando', 'tengo', 'mis', 'amigos', 'y', '[NONE]', 'familiares', 'allí', 'conmigo', 'y', 'haciendo', 'las', 'actividades', 'conmigo', '.']",article
855,1443,87a9946af181c8799b077e2de9fe3881b88db6e84ee943baa554cf0bdc398f31,SPA 3,Yo quiero mucho visitar a Francia porque me fascina el rey Louis XIV.,Yo quiero mucho visitar [a]{}<za:do:inan>  Francia porque me fascina el rey Louis XIV.,1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Yo', 'quiero', 'mucho', 'visitar', '[NONE]', 'Francia', 'porque', 'me', 'fascina', 'el', 'rey', 'Louis', 'XIV', '.']","[4, 19]",za:do,"['Yo', 'quiero', 'mucho', 'visitar', 'a', 'Francia', 'porque', 'me', 'fascina', 'el', 'rey', 'Louis', 'XIV', '.']",article
857,1448,d22234d2e72dbb0d18af6143749e84e425f2f27446982c0d463fcb2ea679644f,SPA 2,"Por lo tanto, creo que el viaje a Corea es bastante agradable, y realmente me gustan todas las comidas, súper estrellas y compañías de entretenimiento.El vacatin fue un viaje increíble,y el viaje me hizo amar más a Corea.","Por lo tanto, creo que el viaje a Corea es bastante agradable, y realmente me gustan todas las comidas, súper estrellas y compañías de entretenimiento.El vacatin fue un viaje increíble,y el viaje me hizo amar más [a]{}<za:do:inan> Corea.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Por', 'lo', 'tanto', ',', 'creo', 'que', 'el', 'viaje', 'a', 'Corea', 'es', 'bastante', 'agradable', ',', 'y', 'realmente', 'me', 'gustan', 'todas', 'las', 'comidas', ',', 'súper', 'estrellas', 'y', 'compañías', 'de', 'entretenimiento', '.', 'El', 'vacatin', 'fue', 'un', 'viaje', 'increíble', ',', 'y', 'el', 'viaje', 'me', 'hizo', 'amar', 'más', '[NONE]', 'Corea', '.']","[43, 90]",za:do,"['Por', 'lo', 'tanto', ',', 'creo', 'que', 'el', 'viaje', 'a', 'Corea', 'es', 'bastante', 'agradable', ',', 'y', 'realmente', 'me', 'gustan', 'todas', 'las', 'comidas', ',', 'súper', 'estrellas', 'y', 'compañías', 'de', 'entretenimiento', '.', 'El', 'vacatin', 'fue', 'un', 'viaje', 'increíble', ',', 'y', 'el', 'viaje', 'me', 'hizo', 'amar', 'más', 'a', 'Corea', '.']",article
864,1467,5a45bc774cc7b244f26bc241c89c8b3efce33422a7a43636bbd82ba6e971cca0,SPA 1,Algunos días mi esposa y yo iríamos snorkling y miramos a los peces.,Algunos días mi esposa y yo iríamos snorkling y miramos [a]{}<za:do:inan>  los peces.,1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Algunos', 'días', 'mi', 'esposa', 'y', 'yo', 'iríamos', 'snorkling', 'y', 'miramos', '[NONE]', 'los', 'peces', '.']","[10, 25]",za:do,"['Algunos', 'días', 'mi', 'esposa', 'y', 'yo', 'iríamos', 'snorkling', 'y', 'miramos', 'a', 'los', 'peces', '.']",article
872,1482,8b42a978125db118d48ee7a34869be943554725e3a27f903f6aa0ea5ba98ed6a,SPA 2,Fui a muchos lugares y conocí mucha gente nueva.,Fui a muchos lugares y conocí []{a}<az:do:an>  mucha gente nueva.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Fui', 'a', 'muchos', 'lugares', 'y', 'conocí', 'a', 'mucha', 'gente', 'nueva', '.']","[6, 18]",az:do,"['Fui', 'a', 'muchos', 'lugares', 'y', 'conocí', '[NONE]', 'mucha', 'gente', 'nueva', '.']",article
873,1483,77a601a8e69ee6306f54f27aa6cc695ed9105e8f7a5785e8ab19a6456f056bf4,SPA 3,"En Julio, mis amigos y yo vamos a ir a sureste de California a visitar más amigos y iremos a Knott’s Berry Farm.","En Julio, mis amigos y yo vamos a ir a sureste de California a visitar []{a}<az:do:an>  más amigos y iremos a Knott’s Berry Farm.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'Julio', ',', 'mis', 'amigos', 'y', 'yo', 'vamos', 'a', 'ir', 'a', 'sureste', 'de', 'California', 'a', 'visitar', 'a', 'más', 'amigos', 'y', 'iremos', 'a', 'Knott', '’', 's', 'Berry', 'Farm', '.']","[16, 45]",az:do,"['En', 'Julio', ',', 'mis', 'amigos', 'y', 'yo', 'vamos', 'a', 'ir', 'a', 'sureste', 'de', 'California', 'a', 'visitar', '[NONE]', 'más', 'amigos', 'y', 'iremos', 'a', 'Knott', '’', 's', 'Berry', 'Farm', '.']",article
878,1491,072fc7758921f41ce88c7ef40e4b0576f7ab07029dd2c2dac47b2d3ae1fa6925,SPA 3,Podrías conocer la gente nueva en este lugar.,Podrías conocer []{a}<az:do:an>  la gente nueva en este lugar.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Podrías', 'conocer', 'a', 'la', 'gente', 'nueva', 'en', 'este', 'lugar', '.']","[2, 13]",az:do,"['Podrías', 'conocer', '[NONE]', 'la', 'gente', 'nueva', 'en', 'este', 'lugar', '.']",article
886,1513,16b307a5700ff3479d1c25941dbef9e75c72b0739c88e963b04aa63b528267bb,SPA 2,Puedes visitar sus amigos.,Puedes visitar []{a}<az:do:an> sus amigos.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Puedes', 'visitar', 'a', 'sus', 'amigos', '.']","[2, 9]",az:do,"['Puedes', 'visitar', '[NONE]', 'sus', 'amigos', '.']",article
904,1540,f154c09abb2244343c00004aefe1f83bca7bb1c32f0a759ff845c570a7651c36,SPA 1,No he conocido a mi familia y amigos en China por un año y los extraño mucho.,No he conocido  mi familia y []{a}<az:do:an> amigos en China por un año y los extraño mucho.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['No', 'he', 'conocido', 'mi', 'familia', 'y', 'a', 'amigos', 'en', 'China', 'por', 'un', 'año', 'y', 'los', 'extraño', 'mucho', '.']","[6, 25]",az:do,"['No', 'he', 'conocido', 'mi', 'familia', 'y', '[NONE]', 'amigos', 'en', 'China', 'por', 'un', 'año', 'y', 'los', 'extraño', 'mucho', '.']",article
911,1547,cf27c75c4a8c21c1e87630c8a069578053ec07e894b068d5eee84b176ef71806,SPA 2,Puedes encontar las personas de todo el mundo alli.,Puedes encontar []{a}<az:do:an> las personas de todo el mundo alli.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Puedes', 'encontar', 'a', 'las', 'personas', 'de', 'todo', 'el', 'mundo', 'alli', '.']","[2, 14]",az:do,"['Puedes', 'encontar', '[NONE]', 'las', 'personas', 'de', 'todo', 'el', 'mundo', 'alli', '.']",article
911,1547,195c9dfa7118d9766a66d3b58b1c019c9345b1cb5b96caebd98c44d00ffa7ab7,SPA 2,En las Filipinas quiero montar los elefantes en el rio.,En las Filipinas quiero montar []{a}<az:do:an> los elefantes en el rio.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'las', 'Filipinas', 'quiero', 'montar', 'a', 'los', 'elefantes', 'en', 'el', 'rio', '.']","[5, 18]",az:do,"['En', 'las', 'Filipinas', 'quiero', 'montar', '[NONE]', 'los', 'elefantes', 'en', 'el', 'rio', '.']",article
914,1550,b04255d069f537a73c491ad1ec3f4a4820c97a4c03be5a793d32f234ab3c0ecb,SPA 3,Al día siguiente sería ir al zoológico de San Diego y camina alrededor y mira en todos los animales mi favorito son los hipopótamos.,Al día siguiente sería ir al zoológico de San Diego y camina alrededor y mira []{a}<az:do:an> en todos los animales mi favorito son los hipopótamos.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Al', 'día', 'siguiente', 'sería', 'ir', 'al', 'zoológico', 'de', 'San', 'Diego', 'y', 'camina', 'alrededor', 'y', 'mira', 'a', 'en', 'todos', 'los', 'animales', 'mi', 'favorito', 'son', 'los', 'hipopótamos', '.']","[15, 42]",az:do,"['Al', 'día', 'siguiente', 'sería', 'ir', 'al', 'zoológico', 'de', 'San', 'Diego', 'y', 'camina', 'alrededor', 'y', 'mira', '[NONE]', 'en', 'todos', 'los', 'animales', 'mi', 'favorito', 'son', 'los', 'hipopótamos', '.']",article
915,1551,945a13a8d3f0af5d763ee09b60f458e315d8eab91cc5b559605a4721e9a83ea9,SPA 2,En el zoológico voy a montar el león y tengo una carrera con los tigres.,En el zoológico voy a montar []{a}<az:do:an> el león y tengo una carrera con los tigres.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'el', 'zoológico', 'voy', 'a', 'montar', 'a', 'el', 'león', 'y', 'tengo', 'una', 'carrera', 'con', 'los', 'tigres', '.']","[6, 24]",az:do,"['En', 'el', 'zoológico', 'voy', 'a', 'montar', '[NONE]', 'el', 'león', 'y', 'tengo', 'una', 'carrera', 'con', 'los', 'tigres', '.']",article
917,1553,c1d7df288ff9a28bc777a71a630aa410128268ef0012874b6c5b0c303a45c92a,SPA 1,Yo quiero cantar y bailar en la  playa y conozco el locales.,Yo quiero cantar y bailar en la  playa y conozco []{a}<az:do:an> el locales.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'quiero', 'cantar', 'y', 'bailar', 'en', 'la', 'playa', 'y', 'conozco', 'a', 'el', 'locales', '.']","[10, 25]",az:do,"['Yo', 'quiero', 'cantar', 'y', 'bailar', 'en', 'la', 'playa', 'y', 'conozco', '[NONE]', 'el', 'locales', '.']",article
926,1568,70e9c10fd977cbe63584683e01b141ba944507a498b58ba567c87f11a6187f07,SPA 2,"Cuando en París, quiero conocer muchos personas nueva, quiero sacar muchas fotos buenas, quiero aprender a cocinar comida francesa, quiero montar el metro, y quiero hablar con muchos personas nueva.","Cuando en París, quiero conocer  []{a}<az:do:an> muchos personas nueva, quiero sacar muchas fotos buenas, quiero aprender a cocinar comida francesa, quiero montar el metro, y quiero hablar con muchos personas nueva.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Cuando', 'en', 'París', ',', 'quiero', 'conocer', 'a', 'muchos', 'personas', 'nueva', ',', 'quiero', 'sacar', 'muchas', 'fotos', 'buenas', ',', 'quiero', 'aprender', 'a', 'cocinar', 'comida', 'francesa', ',', 'quiero', 'montar', 'el', 'metro', ',', 'y', 'quiero', 'hablar', 'con', 'muchos', 'personas', 'nueva', '.']","[6, 44]",az:do,"['Cuando', 'en', 'París', ',', 'quiero', 'conocer', '[NONE]', 'muchos', 'personas', 'nueva', ',', 'quiero', 'sacar', 'muchas', 'fotos', 'buenas', ',', 'quiero', 'aprender', 'a', 'cocinar', 'comida', 'francesa', ',', 'quiero', 'montar', 'el', 'metro', ',', 'y', 'quiero', 'hablar', 'con', 'muchos', 'personas', 'nueva', '.']",article
932,1584,2d9a7d5fe2f9be797bcd48f97a608764e9e970d8d907094d7fbcdc0164e9668d,SPA 1,Yo voy a visitar mis abuelos y viven en China.,Yo voy a visitar []{a}<az:do:an> mis abuelos y viven en China.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'voy', 'a', 'visitar', 'a', 'mis', 'abuelos', 'y', 'viven', 'en', 'China', '.']","[4, 17]",az:do,"['Yo', 'voy', 'a', 'visitar', '[NONE]', 'mis', 'abuelos', 'y', 'viven', 'en', 'China', '.']",article
937,1595,7628e929fa0643de096cb19a27db8738dae45a3cae912df73ca2583bbb9c5d42,SPA 3,"Quiero visito un pub con amigos, y conocía nuevo amigos.","Quiero visito un pub con amigos, y conocía []{a}<az:do:an> nuevo amigos.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Quiero', 'visito', 'un', 'pub', 'con', 'amigos', ',', 'y', 'conocía', 'a', 'nuevo', 'amigos', '.']","[9, 23]",az:do,"['Quiero', 'visito', 'un', 'pub', 'con', 'amigos', ',', 'y', 'conocía', '[NONE]', 'nuevo', 'amigos', '.']",article
938,1597,8efaf5147cf8fd76d7884fbe726a8e389bbebdd11c9299f5a17ea0300c2dbfd8,SPA 2,"Después vamos al mercaerdo callejero, me gusta ir a la playa en el noche porque me senti pacifico en el playa - especialmente durante el noche, me gusta escuchar los olas y mirar al cielo.","Después vamos al mercaerdo callejero, me gusta ir a la playa en el noche porque me senti pacifico en el playa - especialmente durante el noche, me gusta escuchar los olas y mirar [al]{}<za:do:inan> cielo.",1,[al]{}<za:do:inan>,0,za:do:inan,,al,"['Después', 'vamos', 'al', 'mercaerdo', 'callejero', ',', 'me', 'gusta', 'ir', 'a', 'la', 'playa', 'en', 'el', 'noche', 'porque', 'me', 'senti', 'pacifico', 'en', 'el', 'playa', '-', 'especialmente', 'durante', 'el', 'noche', ',', 'me', 'gusta', 'escuchar', 'los', 'olas', 'y', 'mirar', '[NONE]', 'cielo', '.']","[35, 74]",za:do,"['Después', 'vamos', 'al', 'mercaerdo', 'callejero', ',', 'me', 'gusta', 'ir', 'a', 'la', 'playa', 'en', 'el', 'noche', 'porque', 'me', 'senti', 'pacifico', 'en', 'el', 'playa', '-', 'especialmente', 'durante', 'el', 'noche', ',', 'me', 'gusta', 'escuchar', 'los', 'olas', 'y', 'mirar', 'al', 'cielo', '.']",article
940,1599,2a9774c5b2f17ff54dd3c75a31369f0f95385c1dd0329651956dacecd6ce7f77,SPA 2,"Cuando tenía nueve años, mi familia y yo visitamos a Irlanda.","Cuando tenía nueve años, mi familia y yo visitamos [a]{}<za:do:inan> Irlanda.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Cuando', 'tenía', 'nueve', 'años', ',', 'mi', 'familia', 'y', 'yo', 'visitamos', '[NONE]', 'Irlanda', '.']","[10, 24]",za:do,"['Cuando', 'tenía', 'nueve', 'años', ',', 'mi', 'familia', 'y', 'yo', 'visitamos', 'a', 'Irlanda', '.']",article
945,1611,699ce33a3318bde9cb391eee71584e6a8a4f7e3e6b9f4eb24b0268107a26d724,SPA 1,"También, voy a visitar a la abuela y al abuelo de mi papá.","También, voy a visitar a la abuela [al]{al}<aa:do:an> abuelo de mi papá.",1,[al]{al}<aa:do:an>,0,aa:do:an,al,al,"['También', ',', 'voy', 'a', 'visitar', 'a', 'la', 'abuela', 'al', 'abuelo', 'de', 'mi', 'papá', '.']","[8, 23]",aa:do,"['También', ',', 'voy', 'a', 'visitar', 'a', 'la', 'abuela', 'al', 'abuelo', 'de', 'mi', 'papá', '.']",article
946,1613,0627a5f4976e50bca1be40a6ddba509bf05e3eed4580802487571820599b2f16,SPA 3,Yo quiero ir a Gran Bretaña para visitar un amigo que vive allí.,Yo quiero ir a Gran Bretaña para visitar  []{a}<az:do:an> un amigo que vive allí.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'quiero', 'ir', 'a', 'Gran', 'Bretaña', 'para', 'visitar', 'a', 'un', 'amigo', 'que', 'vive', 'allí', '.']","[8, 24]",az:do,"['Yo', 'quiero', 'ir', 'a', 'Gran', 'Bretaña', 'para', 'visitar', '[NONE]', 'un', 'amigo', 'que', 'vive', 'allí', '.']",article
946,1613,8d62c9143953df2e8a7f89f596916a9da28ff7436fee73b7ef7c9e0753334465,SPA 3,Él va a llevarme para visitar a los lugares famosos en el país.,Él va a llevarme para visitar [a]{}<za:do:inan> los lugares famosos en el país.,1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Él', 'va', 'a', 'llevarme', 'para', 'visitar', '[NONE]', 'los', 'lugares', 'famosos', 'en', 'el', 'país', '.']","[6, 21]",za:do,"['Él', 'va', 'a', 'llevarme', 'para', 'visitar', 'a', 'los', 'lugares', 'famosos', 'en', 'el', 'país', '.']",article
946,1613,66e0c50e7cf9dc1e1e0394d1c350967ddd153376e5578076fafd3063d37977df,SPA 3,"Otro que los juegos de tarjetas, quiero mirar a los deportes de este país.","Otro que los juegos de tarjetas, quiero mirar [a]{}<za:do:inan>  los deportes de este país.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Otro', 'que', 'los', 'juegos', 'de', 'tarjetas', ',', 'quiero', 'mirar', '[NONE]', 'los', 'deportes', 'de', 'este', 'país', '.']","[9, 26]",za:do,"['Otro', 'que', 'los', 'juegos', 'de', 'tarjetas', ',', 'quiero', 'mirar', 'a', 'los', 'deportes', 'de', 'este', 'país', '.']",article
951,1622,ff3bd6815f556a5fe2489c88dc0153ed1c0e2c411b25233289ad5ecdb2511a78,SPA 3,Nosotros caminamos en la cuidad y ver a los tiendas por cosas para comprar.,Nosotros caminamos en la cuidad y ver [a]{}<za:do:inan>  los tiendas por cosas para comprar.,1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Nosotros', 'caminamos', 'en', 'la', 'cuidad', 'y', 'ver', '[NONE]', 'los', 'tiendas', 'por', 'cosas', 'para', 'comprar', '.']","[7, 23]",za:do,"['Nosotros', 'caminamos', 'en', 'la', 'cuidad', 'y', 'ver', 'a', 'los', 'tiendas', 'por', 'cosas', 'para', 'comprar', '.']",article
953,1627,ff2d5a3a4cb174042647917ee5e87f0aa4d7b196fae9ea9e2f1182e70f47c1b0,SPA 2,"Durante las vacaciones de acción de gracias, volví para visitar a mis amigos y mis padres de dormitorio.","Durante las vacaciones de acción de gracias, volví para visitar  mis amigos y []{a}<az:do:an>  mis padres de dormitorio.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['Durante', 'las', 'vacaciones', 'de', 'acción', 'de', 'gracias', ',', 'volví', 'para', 'visitar', 'mis', 'amigos', 'y', 'a', 'mis', 'padres', 'de', 'dormitorio', '.']","[14, 35]",az:do,"['Durante', 'las', 'vacaciones', 'de', 'acción', 'de', 'gracias', ',', 'volví', 'para', 'visitar', 'mis', 'amigos', 'y', '[NONE]', 'mis', 'padres', 'de', 'dormitorio', '.']",article
965,1649,6e4dde815dbcb29c116b691cac4af310c99590931ce0023c60c4d630d3d14ce5,SPA 3,Yo he conocido mis amigo de escuela secondaría por siete años y ellos son my familía segundo.,Yo he conocido []{a}<az:do:an>  mis amigo de escuela secondaría por siete años y ellos son my familía segundo.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'he', 'conocido', 'a', 'mis', 'amigo', 'de', 'escuela', 'secondaría', 'por', 'siete', 'años', 'y', 'ellos', 'son', 'my', 'familía', 'segundo', '.']","[3, 23]",az:do,"['Yo', 'he', 'conocido', '[NONE]', 'mis', 'amigo', 'de', 'escuela', 'secondaría', 'por', 'siete', 'años', 'y', 'ellos', 'son', 'my', 'familía', 'segundo', '.']",article
972,1673,46e0b41d611bf987e963a9acc15a9b4769b5b6485a237903aa51859cfeec1a9a,SPA 2,"Primero voy a visitar a Inglaterra porque me gusta el acento, la historia y la arquitectura.","Primero voy a visitar [a]{}<za:do:inan> Inglaterra porque me gusta el acento, la historia y la arquitectura.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Primero', 'voy', 'a', 'visitar', '[NONE]', 'Inglaterra', 'porque', 'me', 'gusta', 'el', 'acento', ',', 'la', 'historia', 'y', 'la', 'arquitectura', '.']","[4, 23]",za:do,"['Primero', 'voy', 'a', 'visitar', 'a', 'Inglaterra', 'porque', 'me', 'gusta', 'el', 'acento', ',', 'la', 'historia', 'y', 'la', 'arquitectura', '.']",article
982,1704,385884d260867df942c8c91d4208314baa998a595f957ed6112a97c8e24fc1ec,SPA 3,"En un crucero, puedas conocer muchas personas.","En un crucero, puedas conocer  []{a}<az:do:an>  muchas personas.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'un', 'crucero', ',', 'puedas', 'conocer', 'a', 'muchas', 'personas', '.']","[6, 17]",az:do,"['En', 'un', 'crucero', ',', 'puedas', 'conocer', '[NONE]', 'muchas', 'personas', '.']",article
982,1704,7edec4434aa196242e094f84601bcbb615724353dfe78d806580be2be8b8f3ec,SPA 3,"En mi crucero pasado, mi familia y yo conocimos una familia de India.","En mi crucero pasado, mi familia y yo conocimos  []{a}<az:do:an>  una familia de India.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['En', 'mi', 'crucero', 'pasado', ',', 'mi', 'familia', 'y', 'yo', 'conocimos', 'a', 'una', 'familia', 'de', 'India', '.']","[10, 27]",az:do,"['En', 'mi', 'crucero', 'pasado', ',', 'mi', 'familia', 'y', 'yo', 'conocimos', '[NONE]', 'una', 'familia', 'de', 'India', '.']",article
993,1724,fdf85234ee87bba3904e6d7bc38b31588f107c8bec3c65dbb92544285b8b3fe4,SPA 3,"Si yo sea en una vaccaciones perfecto, yo iria a la Hawaii ocn mi novio y mi familia.","Si yo sea en una vaccaciones perfecto, yo iria [a]{}<za:do:inan>  la Hawaii ocn mi novio y mi familia.",1,[a]{}<za:do:inan>,0,za:do:inan,,a,"['Si', 'yo', 'sea', 'en', 'una', 'vaccaciones', 'perfecto', ',', 'yo', 'iria', '[NONE]', 'la', 'Hawaii', 'ocn', 'mi', 'novio', 'y', 'mi', 'familia', '.']","[10, 31]",za:do,"['Si', 'yo', 'sea', 'en', 'una', 'vaccaciones', 'perfecto', ',', 'yo', 'iria', 'a', 'la', 'Hawaii', 'ocn', 'mi', 'novio', 'y', 'mi', 'familia', '.']",article
0,4,a0298cbff924c995fd70d292b3c1dee36ac57dd9a7fb77abd1c6c87217fd6425,SPA 1,Voy a prensentar una chica famosa en Japón., Voy a prensentar []{a}<az:do:an> una chica famosa en Japón.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Voy', 'a', 'prensentar', 'a', 'una', 'chica', 'famosa', 'en', 'Japón', '.']","[3, 14]",az:do,"['Voy', 'a', 'prensentar', '[NONE]', 'una', 'chica', 'famosa', 'en', 'Japón', '.']",article
4,92,8493070dc27ef0ddd6c1e7abb23c21ad8e64b92d1a8abbbf90e4f750963270f7,SPA 2,Su actuación fue muy popular pero polémica porque él criticó Presidente Trump y el medios de comunicación.,Su actuación fue muy popular pero polémica porque él criticó  []{a}<az:do:an> Presidente Trump y el medios de comunicación.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Su', 'actuación', 'fue', 'muy', 'popular', 'pero', 'polémica', 'porque', 'él', 'criticó', 'a', 'Presidente', 'Trump', 'y', 'el', 'medios', 'de', 'comunicación', '.']","[10, 30]",az:do,"['Su', 'actuación', 'fue', 'muy', 'popular', 'pero', 'polémica', 'porque', 'él', 'criticó', '[NONE]', 'Presidente', 'Trump', 'y', 'el', 'medios', 'de', 'comunicación', '.']",article
6,175,574378ed1a2ff7c99662fb1b725df36a14a7c84e7f9e630f64e5087102f47cd5,SPA 3,Yo siempre miro Von Miller juegue fútbol americano por que juego linebacker.,Yo siempre miro []{a}<az:do:an> Von Miller juegue fútbol americano por que juego linebacker.,1,[]{a}<az:do:an>,0,az:do:an,a,,"['Yo', 'siempre', 'miro', 'a', 'Von', 'Miller', 'juegue', 'fútbol', 'americano', 'por', 'que', 'juego', 'linebacker', '.']","[3, 18]",az:do,"['Yo', 'siempre', 'miro', '[NONE]', 'Von', 'Miller', 'juegue', 'fútbol', 'americano', 'por', 'que', 'juego', 'linebacker', '.']",article
6,175,96124c1cd30262cd942859faa7c36d9271587eb50ab054c820df94a0d3c2dd80,SPA 3,"A mi me gusta ""Pass Rushing"" por que yo ataque el quarter back.","A mi me gusta ""Pass Rushing"" por que yo ataque []{a}<az:do:an> el quarter back.",1,[]{a}<az:do:an>,0,az:do:an,a,,"['A', 'mi', 'me', 'gusta', '""', 'Pass', 'Rushing', '""', 'por', 'que', 'yo', 'ataque', 'a', 'el', 'quarter', 'back', '.']","[12, 30]",az:do,"['A', 'mi', 'me', 'gusta', '""', 'Pass', 'Rushing', '""', 'por', 'que', 'yo', 'ataque', '[NONE]', 'el', 'quarter', 'back', '.']",article
